,SL32229,SL32232,SL32242,SL32243,SL32244,SL32249,SL32257,SL32259,SL5885,SL5886,SL5887,SL5999,SL6000,SL6128,SL6129,SL6131,SL6340,SL6342,SL6411,SL6412,SL6413,SL6609,SL6611,SL6642,SL6643,SL6644,SL7141,SL7142,SL7152,SL7153,SL7381,SL7382,SL7383,SL7393,SL7395,SL7614,SL7616,SL7617,SL7618,SL7625,SL7632,SL7697,SL7701,SL7804,SL7807,SL7847,SL8435
ENSG00000142615,0.154343286403601,0.336968287569045,0.243905972478316,0.16556643536351,0.214070730784093,0.238324052712704,0.172694048896329,0.147409865448023,0.0345742664724438,0.273628755809906,0.0424667724152689,0.335376194706576,0.204766744297633,0.308183058102259,0.269174616395927,0.164127203632068,0.164458096090462,0.209887331733127,0.377406982640735,0.169730222792224,0.262069652077476,0.180788920156065,0.201793507250602,0.253052407388983,0.266686861524964,0.265370491581363,0.203776483482341,0.197924023723231,0.126599233845016,0.439058040980046,0.224133367158843,0.282058700314433,0.175752137925004,0.396226975004921,0.139644851109936,0.206402788488731,0.257006108433161,0.0751390647088301,0.460532049252907,0.253097336413706,0.287162569072816,0.304547419806275,1.30193861183966,0.178503710124679,0.257214402090153,0.137325535568109,0.129563607228084
ENSG00000142619,0,0,0,0,0.00849726769261621,0,0,0,0,0,0,0.0133123351039848,0.00975354921881797,0,0.0349676081677426,0.0521185789311406,0.0391677403514286,0,0.0359536661418173,0,0.0208050486832699,0.0114819011065982,0.0517565275489219,0,0,0.00665276652823177,0,0,0,0,0,0,0,0.005392364601823,0.00665163150943849,0,0.00874417145343303,0.00596510083060066,0,0,0,0,0,0.0226735349162235,0.073510569477882,0.0186890192651487,0
ENSG00000142621,0.215131398793681,0.270405886092283,0.212867723188709,0.14730305465668,0.234896862207309,0.165278478607307,0.186421910854281,0.164873416083295,0.225576500776284,0.27590454358763,0.3123339080457,0.301696707133251,0.252621875807598,0.230599016917077,0.296087300522894,0.227146239258073,0.271174126252528,0.329206854713104,0.227432138202802,0.1720570770765,0.27115778053882,0.298816812551692,0.248585501843299,0.280172458442489,0.286904633477329,0.273376490094309,0.249285039718843,0.224726074260996,0.166562186771437,0.272178268590364,0.269505038483848,0.384782694763192,0.269643079612483,0.269929433327444,0.289895295168285,0.313709470526398,0.187280280967577,0.3713921622176,0.233091676169052,0.229381888688394,0.266841042481004,0.268101119327106,0.818734860355898,0.259747874345997,0.311224404771918,0.332787871473174,0.215173734581213
ENSG00000142623,0.023908571491645,0,0.00539747053108245,0.0128235475890868,0,0.0227185387954375,0,0.0521932544192879,0,0.0141288354094516,0,0.0259757515683913,0.00634388506196421,0.00734448399343151,0.0151623771088355,0.023729207372626,0.00509508154112608,0.00722502905030071,0.00467698312568857,0.0191215180628845,0.0270639609426668,0.0149360728651608,0.0240452734992442,0.00326659364015114,0.00854713882400825,0.0259624790436848,0.00394575359996018,0.0131397653930067,0,0.100921560714769,0.0220941732612684,0.00936264602818151,0.00362998840856728,0.0140291664003374,0,0.0199830356232398,0.0113747349643067,0,0,0,0.00370691364489095,0.019863564978938,0.00971937393326653,0.022120916637111,0.0265625587582394,0.00607783830680801,0.00501751783039617
ENSG00000142627,1.36699944990177,1.08592597658666,1.68620016198191,2.35833642639329,1.92857534379392,3.50852571256021,14.7844043780029,1.4305739334487,1.47743264252997,1.61566409262239,2.52816673472068,0.898260934095085,1.18164049446792,1.723008174787,1.26910809869874,1.32277554840048,1.05715040252966,2.14641211668029,3.04353186881909,2.07951336439031,1.00502041736227,1.14451833175341,1.28694073308306,1.32087647411823,1.85736649633119,7.59560862965925,1.45595271913664,2.35452969409247,2.07230733899792,1.26217310362044,1.05302607132551,1.85798284887937,0.907223041944588,1.60426671736063,0.912949619178717,1.24856255206046,5.47780187040233,1.00167654103968,2.04083945295119,1.25717384336833,1.11873031638146,2.1133789572082,6.76598710702881,2.07320964525235,1.37782974898593,1.01744386943874,0.337160549550047
ENSG00000142632,0.352140699002609,0.0482388906448484,0.33212243168309,0.503662380474975,0.173657377869713,0.252818815372298,0.686450774547538,0.153747111999995,0.154259390784529,0.240469383221105,0.551194892806779,0.124695167720342,0.240859275114955,0.211540750450062,0.228283859036886,0.208589825525665,0.253480646796626,0.179722838782073,0.465360445436337,0.819867636926855,0.194878585516802,0.332426330943664,0.169993984037567,0.252323206526569,0.175310299754632,0.594831938089657,0.263457283025592,0.235104144067502,0.191393947921684,0.310212971010201,0.214878582414646,0.187951264788963,0.18534459106035,0.270915565339813,0.113281991367687,0.266852764042615,0.603123680631464,0.187941293005357,0.529253186820552,1.02658171965933,0.213538022547293,0.533115276737123,0.706222167399659,0.173765854640996,0.153014524059613,0.0875289862219162,0.0919659436352613
ENSG00000142634,104.429156954392,90.8388563657588,99.0797905885778,104.259804236089,94.5478285650935,87.3375985754612,63.8859902143816,127.256647940563,53.7010621402646,75.1035076864533,70.8022607017179,50.5712783443388,61.8763274160849,72.2618788998567,68.1435926977163,62.2271616140378,70.3539649256793,62.9128039763499,47.8829107395701,129.581486887701,55.3199997219477,50.1206554397348,58.9330139838752,55.4014345901313,86.4955320114909,58.7349731003269,74.6782742508528,75.9973902145613,72.4499527176744,91.4614624758275,69.5383693824851,87.771574656538,87.6320019477336,60.9987905654632,61.6163622284561,69.1295976662811,60.8934391948414,52.8817713462089,55.7943341910792,65.8813746670353,61.0453001206059,65.0011246822244,75.8398562268976,56.6720010961659,70.2894840609208,69.8660888934301,30.8507406613198
ENSG00000142655,17.0062467302925,13.893417920566,16.5851582210635,14.4641353216637,17.6067755803778,13.9747629848236,16.5889269101186,16.5012916659204,9.80224898876391,11.7730561356873,10.3814314384035,9.39778407235417,10.6657356618359,12.2397946945412,11.8275628750056,11.6372051018137,10.7932063860456,10.3375136684433,10.9411531789796,16.0663192560057,9.03091243259977,9.81718646111528,10.4313534661771,11.9144874791816,10.4661612678718,9.04588104492294,12.2858593892989,14.8781702474087,16.8693046789673,15.4224451035806,11.6930911702598,11.3319319543855,12.194041288516,11.4603393748134,11.6931884176369,11.8880726939281,8.3422723998124,9.69237068228603,9.22609456467413,10.9624188756797,10.3588383655215,9.11313666459371,5.56096981401824,9.910374998009,11.2624983065899,8.23843169573808,4.82161014506438
ENSG00000142657,22.8044807537356,21.186010625161,19.2812769750613,17.371922863488,18.5189526580052,20.0263593946414,15.866693692876,18.9058867924119,17.6890736550473,24.5470794649969,18.7474907388941,19.9097012729032,18.2786214847292,22.78852981192,24.1746543066004,18.9853820006827,20.1213926088946,22.0595800067108,22.2276934465937,20.293088188136,24.4570852801875,19.9004186102003,22.4976366814584,20.8004215762745,19.6157652494244,16.9095919393013,22.7703945998015,25.833422608202,20.1228058120186,22.587360162165,22.6078441667226,23.6489958569096,24.380511179486,20.7155103861962,23.793830055204,21.9473370331081,17.8630509957842,21.690759793659,16.1875669635471,21.1851993728219,21.1469712477097,16.8447785954346,23.3289747988058,22.1842115952567,19.1534192862699,14.3572782538509,14.531611309542
ENSG00000142661,0,0.00325363168116413,0,0,0.0146411209594516,0.00601842423352226,0.0141734525758333,0.013826643960329,0.00567520107754939,0.00748580938108292,0,0.0137626010308864,0.0336114852591425,0.0155651631812383,0.0200835138763293,0.0269406983268977,0.0296945140217801,0.00765600117432989,0.0371697345989589,0.0126638214640051,0.0143391614979355,0.00791350391807689,0.0382193568079082,0.00519216834374142,0.0135854619583248,0.0504370860263329,0.0104527933329397,0.0116029590306735,0.00377830198657249,0.00697444694446367,0.00167229200500168,0.0198422535016961,0,0.00371650112712634,0.0137532220987245,0.00635250639684965,0.00301330913821028,0.00616685969811503,0.00503960941441658,0.00664715546163681,0.00785606120635414,0,0.0566452338818742,0.00976684445210675,0.0450352195691887,0.00322019031967578,0.00531681217255941
ENSG00000142669,26.5820879280693,19.9097738236389,24.7894367733763,28.726240047426,24.2150434088006,28.2526400103335,35.9261057463067,39.1341828963343,20.5544788518353,15.5923960610535,17.6256603145639,12.3603466160335,18.773900223179,19.1542579892525,24.2461988336459,21.4876817592463,22.9670243198565,12.3171898803364,19.4517587468395,41.3908651817702,19.8373226954121,16.8727822528662,25.2290468166342,20.4460961076524,23.2840635804951,20.9068216836589,24.3071058773556,24.6009809352429,35.3853106943524,33.1139737839044,22.4332504282113,20.2109035368224,21.345441570075,22.7614427159938,24.6325854874496,23.7316763245454,23.076299309444,20.9611906427827,20.9159423081354,24.2727487897203,19.2842219785589,23.9660528951941,49.9887672758503,18.5724148552324,20.5198621956829,25.277971134207,12.9478368012802
ENSG00000142675,1.21050966150942,0.625566420111155,0.994928839503434,1.49292356359439,1.07908574181357,1.67372779857218,1.10950053195084,0.593394894921242,1.68869166468303,1.21653012141737,1.5317028495385,1.09203952788701,0.923197678718096,1.19350498952572,1.19519509589422,1.20862249750566,1.10601832265874,0.727236791241856,1.04361852109973,0.886976185291577,0.623595698623796,0.683772344418775,1.14307293047201,0.665522198309932,0.832673412370443,1.03375895976518,0.880452510935264,1.01451360515171,0.696174803361666,0.883328742352633,0.826783152680109,1.04080218533662,0.774775819299567,1.59500223057262,1.16474789516672,1.07112926188595,1.83464093383365,0.65871355845411,1.03816203237472,1.14490142030906,0.975506920453962,1.80063855233911,2.49291123386135,1.71688515295383,1.09523415041207,0.796032958588722,0.438106375071762
ENSG00000142676,19.7486876126716,17.4108528467737,18.2063471992942,22.2447504992415,14.1966763589809,21.3444187811358,25.0704565807459,28.3335560200851,19.4531840603566,15.6885536012298,21.2967337232051,14.4643713184465,18.0801203170237,19.3007827609871,22.2611853567938,20.7694950180636,22.3032822487944,16.4731098684796,22.5388665636816,48.2093238696167,19.9787626154086,20.6666332251425,21.1936226549265,17.7652256634751,19.7406129180922,24.5790025161241,22.8218893241155,22.1340218739264,24.2392904222971,21.8711448898867,24.7201250831114,22.4019125251116,22.0883022598533,24.613053363899,25.8878853763102,21.6268922282851,28.755258432552,18.6684840312691,24.7265227510745,26.1282252067625,24.0473420698374,25.9407237163058,21.1409565591451,18.7951680024699,19.9778568496901,34.598778203609,23.3875596695897
ENSG00000142677,0.0523694272799925,0,0.00945811222798329,0.0561774962734925,0.0193693971921037,0.0497627750688125,0,0.0114324305940747,0,0.0247582844934029,0.0461093833443841,0.0303452727995765,0.0444661450447613,0.0128699088705485,0.039854075213342,0.0415812379370926,0.0535693741160997,0.0506423408629369,0.0573690985906925,0.00837676939441769,0.0316165357402657,0.0327160316555949,0,0.00572412745448929,0.00499244956565552,0.0454946514478866,0,0.015350076178678,0.0312405348317922,0.0153780157312525,0.00553087570203201,0.0054687935997348,0,0.0430213563282684,0.00758114827862736,0.0210100408135978,0,0.0067986799674001,0.0166678146965729,0.181372554430448,0.0129914207297358,0.0261055376407433,0,0.0258419952994413,0.0558554219835515,0.0106503363896639,0
ENSG00000142684,0.119860660555762,0.200111655678634,0.29765007991091,0.337513019022277,0.277073483351259,0.199315687627354,0.254812011513136,0.163537529663707,0.187948964929189,0.0354159918264526,0.0989371584337322,0.260448077586549,0.0318037509803788,0.165690207146295,0.0950167880427156,0.161447689980406,0.229888203645471,0.0724423669399272,0.17585313086849,0.11982720227802,0.180906067487246,0.0842387637168906,0.0723275926176652,0.122822918847094,0.121406368118594,0.0976181248091922,0.15824973333828,0.142725887250316,0.134065976164654,0.153984568564576,0.150323320077416,0.172104835800243,0.118288257246253,0.131873088306852,0.140979901578114,0.0701265609023734,0.228099490920228,0.136154341351225,0.0476856293670869,0.0943447494509004,0.0929192106385497,0.224059185026993,0.182722739243887,0.21255569599952,0.253015162192362,0.0761749519894674,0.0880399946099319
ENSG00000142686,45.7960698732067,63.7028735133619,49.2231018445319,36.7298346977406,51.4253118788547,45.6728645969899,28.1333214930987,45.3067003922338,75.6153689120501,100.808570996481,82.0869253419201,84.0404010110852,75.278873869863,58.217332447268,65.522215537156,51.3457461448908,69.0992375264991,88.4778212230288,64.869714712336,93.9659363291357,93.7771889649657,63.9792443235381,77.8509572903901,65.6267663666629,91.7850090330037,28.6344347483839,66.1891174554722,75.4072259636559,78.8698352974678,57.7002600523782,66.5881009082582,59.6424158556517,71.4316451034297,45.0447945160706,77.5885340250476,59.7364342881684,27.086028863769,68.6788374764915,28.2338083520698,62.4450452325931,69.725080352641,37.1623778113191,19.178506206011,71.1602458035406,44.1561454857986,47.281987912608,63.4918531313039
ENSG00000142687,13.6105645128583,14.6527446368399,11.4166182313562,9.98381166320372,12.0475256767863,10.8479624811332,9.7638693615153,12.09887635286,14.3226798303388,15.6619380400148,14.8455262741849,14.3949698464195,14.3423059463204,14.9851583876121,13.7888946979762,13.0147923721468,13.9810577283627,14.1307304250235,12.8814125939083,16.1431246731053,13.7278988333823,13.31310156651,13.94550198631,13.7939130508114,16.182655331174,11.1068859552867,13.6782398549504,15.051732487042,14.8314589979534,14.625570970663,14.5078769824858,13.750698505533,14.3765236654402,13.0797943959107,14.574612304278,13.7568455280223,11.7431026079621,13.3804955296421,11.3237349078953,14.5780617194947,14.0205506469506,11.5733429604025,8.13123590390133,12.0353396811061,13.7472322869821,12.3605532273143,9.26142132815635
ENSG00000142694,5.37235077977391,4.17698602231115,7.05846966018894,7.08693728133647,6.17587871296768,5.47286973161419,4.33232469485588,5.30931139657014,2.38522468409605,2.68857387331911,1.65129467073707,1.08674164826163,2.18319225350858,1.81388134286332,1.31984673966915,2.09987949433075,1.81531318089217,1.40410176450369,2.23442386069333,1.54835347749501,0.986169615621021,0.89196167428058,0.642527036648094,1.78544563450391,2.09936832949311,2.03221965746458,2.20458474507304,2.28756696783006,2.36753207255725,2.86022203574862,1.92963164521645,1.76898086613387,1.5284679185709,1.97380582115168,2.31213128045839,1.76374463732802,1.86515126669268,1.5079932524223,1.79075092215278,2.50165503684382,1.99609800241102,2.53329344458265,1.98722672579496,2.85103787034203,2.96822446435134,1.59948528421815,0.304717876826165
ENSG00000142698,0.159271366879803,0.128571499748611,0.143824989205963,0.195260415618922,0.157789906861916,0.118912941853099,0.091649858014818,0.186265183242747,0.122325258008483,0.268919565266077,0.0751246435933153,0.0988812965371292,0.144894728845391,0.223664627452141,0.230873089952238,0.167754652697849,0.126069643769346,0.178771788290806,0.0979207029960255,0.154677567164158,0.0858531317947045,0.163463315307776,0.137298885054496,0.1119138024526,0.119299388766883,0.247076930805875,0.135181885951431,0.125047107379487,0.0746522656096972,0.175384597891486,0.120150545141969,0.219783511725988,0.186545611612789,0.213618021307001,0.172924344159777,0.152137924939044,0.108249855454185,0.15507641208249,0.190094614895425,0.125365713264919,0.176387787275818,0.151228352626914,0.092496293468179,0.133328042906531,0.121338098377311,0.231363674054966,0.124150453801095
ENSG00000142700,0.0726968843556808,0.0466807869418494,0.352850640185297,0.438654794157857,0.0672193157748914,0.345392234772186,0.0162680471487456,0.138862378676309,0.423403435678355,0.0644406325698059,0.100010895036889,0.0921461260546518,0.0289340171709865,0.178654288470299,0.0461030294354237,0.0360757531001505,0.0697149343148126,0.098858560279882,0.0355523228918621,0.0363382957605902,0.0754336230243332,0.0624455207625364,0.0511787802646549,0.0347636466119774,0.0433143376269896,0.0263140123516665,0.113976610267129,0.0399530354864569,0.0325250293802249,0.13341918764665,0.0863742709634543,0.0664259171748253,0.0827806193823507,0.0586538784084804,0.046041665173704,0.0486086566999042,0.233457176637192,0.0530866229268432,0.0867656660856019,0.0619896198717699,0.0450852653665744,0.218941140593818,0.0221646932068864,0.196178806176301,0.0888433166826743,0.0554411929642412,0.129679109668636
ENSG00000142731,0.366160679234604,0.396349251912557,0.23617847401961,0.119238678614232,0.362754841656668,0.180180771737331,0.245817379105042,0.206972396980011,0.292940153790953,0.185471700167447,0.287849296290912,0.416763411970265,0.208193229309307,0.27316826654909,0.340025271480304,0.33003898239213,0.273109784696769,0.569065340299187,0.419536447512402,0.235323300859244,0.409551236116961,0.432984488918767,0.273560319066189,0.343049180565698,0.24309954551694,0.364481655356291,0.211502781153421,0.268314673838098,0.159921984597659,0.25920293985569,0.3211091677663,0.389199471685544,0.313705671621871,0.291591935376223,0.331290428793386,0.354133097568956,0.335965816445758,0.318318382677133,0.3173615882175,0.775428799703764,0.332518920855383,0.206429063224334,0.0744262902194647,0.246020753777222,0.331256798693615,0.392275509120594,0.488504953836788
ENSG00000142733,5.61139629722841,4.14144662901891,4.59147697312417,5.38447061676836,5.78516673642558,5.07336266077838,15.6937696410862,5.29794212438321,4.2642619531812,6.38028642409995,10.8662615162985,3.32695985030978,4.81230386577436,3.74573875685604,3.20578313773915,5.25373908202086,5.00531919163241,3.94239525468129,5.43291339429196,4.34110888750505,2.84990086582539,3.80505355738044,3.08129276713859,4.46419509035997,4.0684944741958,10.5756977636144,5.09147181589335,5.08783871162745,3.86296311882585,6.07480386249548,3.96027457109671,5.15516253943703,3.50133094422502,4.79661123767116,4.43435159251168,3.83912417495141,3.62715508395449,3.39265802516211,4.50257902626606,4.01305329334717,3.64160727531673,8.50770209193587,12.3779358205858,4.32287360996963,4.6822961331677,2.26311151243651,1.1726540136728
ENSG00000142748,0.121713605700487,0.069471867968373,0.0366365454737848,0.0580284760768738,0.0875332287504715,0.0771035964794854,0.060526594433208,0.206659516027271,0.0242354918189396,0.0639350992270801,0.178607366771002,0.0391813905367859,0.0717675783544313,0.116322120506951,0.1372240608484,0.0843686031529987,0.0691680243547979,0,0.158730375624719,0.10815967127633,0.0816456548235011,0.0760364660038016,0.130570162584359,0.0591273045414344,0.0838003509465409,0.0685323983432015,0.0624929438413628,0.138738621151633,0.0887421486897,0.0595676345399786,0.0571311129276809,0.056489836611197,0.0574918468714526,0.0634840820127866,0.0587320338263018,0.0632983632325991,0.0772085724919186,0.105340322374447,0.0968456182946699,0.0496757540948211,0.09225887107056,0.0898856106061218,0.6707197771304,0.100100465410018,0.0721197372911754,0.110012519495264,0.0340575310416692
ENSG00000142751,4.77347066705599,4.77125645283026,4.46998476193766,4.19243210912336,4.18521750363088,4.63654737130603,5.05256171123336,4.34301023946605,3.74452707851636,4.41047530909331,5.09163722201763,4.54458094650367,3.71699552781528,4.15861676770073,3.94176734899776,3.79213063603452,4.61090757735564,5.69179633398263,4.72533856600675,6.29851629330126,4.3618563865857,4.39036397458892,3.76484076696531,4.56454270505343,3.70333671978499,4.27381391361854,4.04094619333781,4.08878675077809,4.09053360816019,4.20857281860086,4.22395165720307,4.25029717865358,4.09289394987953,4.21012846391752,4.63521059195744,3.89624645206415,4.02119840636042,3.9084612973303,3.88247602298836,3.66618125497282,4.06281830283231,4.63580658862035,5.95317216822037,4.84677547207582,3.89217721792271,3.69278542512122,3.55252859092768
ENSG00000142765,0.293899026563305,0.177937061256673,0.289092349363849,0.309640218536094,0.232932263654038,0.259322518675213,0.404006346409796,0.372352462776571,0.122266840979826,0.235709154770467,0.358115660147313,0.273694362334862,0.233948938981025,0.328887939829787,0.199698607533902,0.360153007406524,0.183422023037569,0.209348580821921,0.307994917602763,0.222461432767868,0.166343517821144,0.193439396051895,0.181570235192412,0.186433929109593,0.19012077636775,0.395134300803588,0.284092845961603,0.276895142071254,0.194107558040114,0.392982107596395,0.238338746136919,0.194559383763631,0.137053514718809,0.280239759148359,0.307696325854503,0.171950729204029,0.324594480609754,0.149892386845731,0.417590844564927,0.344246824867854,0.309209307321907,0.431667033044482,1.12222651986335,0.275161252778748,0.284541896887196,0.555007644466527,0.0837064664266146
ENSG00000142784,27.802689003341,28.5146843840632,29.6487670643746,27.3403154226149,31.9829454243301,28.0876302273591,27.3905547330754,28.9293329167498,34.9424617484631,37.2242533533526,34.8877647641881,30.0709009580136,35.8182142926243,39.3037488388363,27.9396297410195,34.1737940196961,28.1121267817133,28.3617999638729,29.1551179388376,16.9405587870748,26.1211288891928,24.2403288718824,25.6963463553122,29.6207613063349,32.6288221168114,24.6424402709731,30.0306649403312,32.6399188564533,35.4287413325299,32.5921879842648,28.6721165640175,32.9453598708486,28.3187634308871,28.1951142619795,30.3638001353382,25.1285180205595,23.4413121251576,25.4678167855171,23.7440712338879,27.4989886282987,26.8521710903076,28.2561792044449,16.6639012975861,29.3142581723322,29.904174508361,23.9772345592632,14.0033950106276
ENSG00000142789,0,0,0,0,0,0,0,0,0,0,0,0.0346838534694505,0.0508236412725662,0,0,0.0407368010322077,0.0408189294054594,0.0289414358117846,0,0,0,0.0448722826335071,0.0770548862528067,0,0.011412478663974,0.017333065734094,0,0,0,0,0,0,0,0,0,0,0.0227819957230375,0,0.038101752876643,0,0.0148488542491016,0,0.0194665401939566,0.0738418125488528,0.106402145091215,0,0
ENSG00000142794,0.899139707094791,1.1182625098511,0.458415761250716,0.590711486358593,0.632493846272569,1.34902996864467,0.458255269708592,0.86872710634335,0.670741784664249,0.894903676028132,0.73863008357397,0.685530538920555,0.511399833732645,0.803511562391191,0.441987076639333,0.448942032749544,0.583089897619854,1.21166558456173,0.683359277428944,0.258054177542359,0.626591747329854,0.677273724493051,1.34993102252054,0.594843728753412,1.06632625074078,0.931222264401174,0.701478183418874,0.750292434616119,0.585135400843595,0.51163281404868,0.583848397691044,0.914237461577745,0.454612884775945,0.504881113188889,0.713088683256643,0.50628070946245,0.847361816258745,0.625526463142682,0.965318983919928,0.607271613208108,0.987191590183957,1.51548036754605,0.367269487041589,1.19678369731262,0.829749293992587,0.616815826743604,0.863125762105306
ENSG00000142798,1.73353891224095,1.29189989492469,4.91945616877836,3.03763354711318,2.90826466260862,5.16717321338433,6.17421011104557,1.62601442547235,2.02153579331578,1.66263106109575,1.80383060600045,1.30968555260959,1.53354713164406,2.19329590180568,0.982602457502487,1.50437920859301,1.52579522218025,0.814121639196847,6.42272254140509,0.435170941419137,1.29569900297616,1.73586085994219,0.712729346385918,0.813225938528357,1.09040400130233,2.58440660765079,1.31083424606724,2.01181490602974,1.8455965775693,1.53809492709907,0.828694619195864,0.98916130929074,0.476529779694789,1.28490042703962,1.00140677600599,2.22064531833817,1.16175024312456,0.593315482190694,1.80305448833072,1.75579178205151,0.962968286790598,1.99429500885511,4.13796981012295,1.18592977188728,1.22524967130827,0.450385158229405,0.221416364636406
ENSG00000142856,0.654941132756517,0.259228440399737,0.363580298780417,0.570114629886425,0.635375836963619,0.867197713472481,0.398841318972384,0.298843191227931,0.355958508618933,0.291865660430198,0.508115437598116,0.412165404335995,0.512798344255898,0.494733536633926,0.46982398906016,0.395801415414599,0.3935486155831,0.564556808339499,0.357053691618674,0.553861128184633,0.615789805101303,0.385676406148407,0.393051907418145,0.319794072050752,0.52456844593595,1.068750673401,0.418177601808273,0.582206259928127,0.371484810745013,0.26010509333751,0.371364007706798,0.7960575921862,0.332547899442196,1.06472481072398,0.431313037200866,0.423567143871326,1.03694596836318,0.578451966861768,0.589470899606111,0.614113633813573,0.662543418680924,0.561974420478034,0.589238157473785,0.437093752331674,0.462828865447511,0.742398095930763,0.928335468771034
ENSG00000142864,10.2738746329251,10.2612591744035,9.68431587038006,9.43599265390116,8.83255110118894,10.3574642640553,11.4723270940362,9.54304122421656,9.48285288294632,8.68177177853892,9.17687256517488,11.5258114084849,8.45272105329322,10.7570272942143,11.2344602083064,9.37995093866359,9.92282861430881,12.2803685110571,13.0011454468959,18.5130030278421,13.0372387369957,14.1697736189775,11.8047563741634,12.1268399278069,9.32653447877916,11.4535886748506,11.2028534273304,10.7681524300694,9.06678625650574,8.57638909126473,11.8706484603587,12.0643296698717,11.5143355274025,11.8330636109638,11.7777187845102,12.4679209681885,12.863647909179,12.6388488013035,12.5704810686519,12.2168092744541,11.7654459456584,10.407115192808,11.7614218672433,12.4222784497896,10.0069470888423,10.0354445738995,18.1718402631829
ENSG00000142867,1.10196124144153,0.971950617081182,0.938765449233673,1.02596568859435,0.961255291654952,1.62993830195237,1.60985282111811,0.998559343950144,0.707944593587229,0.835510862159065,0.800903141347204,0.993934167675095,0.684090899058621,0.983600704691093,0.791143685327641,1.0789544208119,1.17860857676012,1.18122945681472,1.12256554118647,2.07859176707881,0.980656560407763,1.18199227358414,0.710960479402449,1.06811934023422,0.713557232847605,1.50519137697986,1.25587920248693,1.23409385065031,0.806203060639666,0.976861310048545,1.02656898548116,0.955337520610928,0.928088497899678,1.34202737046718,1.34691644773476,0.931457564422828,1.52334695488105,0.985212896815425,1.45584108047143,1.06921818214167,0.805915111781674,1.22645711165538,1.49605782190149,1.48125785365824,0.951708494923001,0.729398809528661,1.55337297133486
ENSG00000142871,5.1091399936938,2.57552447709715,4.85079800662068,5.89042215101317,3.83011485747386,23.1285297618032,11.6362094272044,4.22162640322592,2.37455498804573,3.64004265646347,2.81150791078244,3.28557106429956,3.76289545102514,3.28563793255968,3.37638963281271,4.09591526142165,4.79272425213136,3.18891004188635,8.0049204738575,3.87613422029563,6.15277747065814,4.00461818161746,3.39035222128541,2.01587680768117,1.54198159786347,6.70605369768641,6.36724731555545,11.0479093901934,5.33367424261153,2.88311799537243,3.62458222941515,4.4253344152184,2.12414057759315,3.03998892480761,5.81495380475045,7.3033640447724,7.78058512994851,69.520050165256,4.05576475304923,8.21840763281945,2.79843140250115,3.15380415388707,13.9468284923291,12.8781083585404,2.03709615589379,1.49301664759609,3.09640528962591
ENSG00000142875,48.7880619007314,59.614243457666,51.9248815413838,43.5772795225462,49.9879675378625,51.3291415985342,33.1040558172813,48.129255358587,57.9964466054746,56.0571265004903,49.190202689065,72.62434040303,46.5451817902943,56.6849915571627,52.1989648254554,45.3177239179692,53.7225390125633,76.3701963810485,58.4900160061367,58.1183795506702,80.6223211667533,68.7593255370827,59.0380799113358,63.3885689658275,55.9896542406976,25.8465525241451,46.117140816553,47.2029827635582,39.1596158432324,34.4125602892065,63.138672288834,55.9887044007322,61.7397047728941,37.6937727415796,61.7166727360711,56.2296706845854,32.8614005778898,68.3602017655835,31.2492573591381,53.8625249258885,60.6121316723041,31.0732468996617,8.79086972141923,71.9191253586061,53.1704388463018,36.9152464839224,129.986277212733
ENSG00000142892,4.28983978328464,4.28179581729628,4.01781225061346,3.27883783347028,3.44067670419502,4.44000214187522,2.83591632728133,3.92814001870192,4.010558468141,4.03353007147211,3.39325919039544,5.96791282443693,2.91124602299043,4.21303341878607,3.75548813488969,4.03682264565707,3.69755973039202,5.24328732556458,4.77509033348598,6.71302721002212,6.25002078668459,5.05766705458719,4.39242203221105,4.18051520058303,3.97807582060321,2.91701065183504,4.14783372800922,3.70052942957955,2.78104340413038,2.95020244332756,4.88430599906709,5.3013272954527,4.56487141273869,3.49352454218015,4.34014069521133,4.65625390878198,3.53559382781309,4.64439742693003,3.36683205466395,4.51052783557469,4.59897000784617,2.80884788601225,1.48243723974409,5.83968859840364,4.12465898572495,3.39995906517285,10.2856976729923
ENSG00000142910,2.56378344171905,2.56563120808025,4.7054547121851,4.37533445981161,3.63287880393887,6.61774236040085,5.33486285805272,3.47076123455268,2.68508689800102,2.40050813147038,2.49184502347166,2.54830763434474,3.4396470327486,3.6003186234523,2.28752782271366,4.35264349510275,3.68497310285816,1.71721743287405,5.10644725618922,1.53562156123668,2.26141148365283,3.41127912392338,2.10740225928146,2.55663313097676,3.09478932874529,3.35449469851798,3.36293418836492,6.44120704661417,4.17772023373245,2.5176208288123,2.40291989693508,2.12676319204139,1.65475025281156,3.61118008770533,3.3740057606937,3.06119596743474,4.89482027705985,2.42061329308537,4.658355948179,3.50020628307463,2.92534519234336,4.87785175719814,9.12294743214328,3.39896617723451,2.11593792004608,1.95805254738554,1.05745162135811
